Date,District,Latitude,Longitude,Precip,Temp_2m,MaxTemp_2m,MinTemp_2m,RH_2m,Humidity_2m
2023-09-22,Jumla,29.27,82.18,4.49,14.12,19.09,9.61,81.8,11.19
2023-09-23,Jumla,29.27,82.18,5.77,14.32,20.3,8.43,81.96,11.31
2023-09-24,Jumla,29.27,82.18,1.83,13.73,18.18,10.06,86.11,11.6
2023-09-25,Jumla,29.27,82.18,0.57,13.54,19.17,9.67,82.54,10.87
2023-09-26,Jumla,29.27,82.18,0.0,13.29,19.33,7.11,79.19,10.13
2023-09-27,Jumla,29.27,82.18,0.15,13.91,19.69,9.09,74.94,10.02
2023-09-28,Jumla,29.27,82.18,0.05,13.52,19.67,8.48,74.58,9.86
2023-09-29,Jumla,29.27,82.18,0.17,13.59,19.68,7.93,75.34,9.87
2023-09-30,Jumla,29.27,82.18,0.29,13.7,19.69,8.43,78.07,10.41
2023-10-01,Jumla,29.27,82.18,0.11,14.04,19.31,9.75,81.95,11.17
2023-10-02,Jumla,29.27,82.18,4.8,13.65,18.31,9.36,84.19,11.3
2023-10-03,Jumla,29.27,82.18,7.88,13.0,16.96,10.07,89.17,11.57
2023-10-04,Jumla,29.27,82.18,2.44,12.61,17.73,8.93,86.07,10.82
2023-10-05,Jumla,29.27,82.18,1.65,13.24,18.92,9.16,81.73,10.64
2023-10-06,Jumla,29.27,82.18,2.82,13.2,19.08,7.74,81.77,10.69
2023-10-07,Jumla,29.27,82.18,0.28,12.85,17.87,9.69,84.71,10.77
2023-10-08,Jumla,29.27,82.18,1.01,12.51,18.37,8.49,82.22,10.19
2023-10-09,Jumla,29.27,82.18,0.15,11.82,18.26,7.18,75.27,8.9
2023-10-10,Jumla,29.27,82.18,0.93,10.37,16.08,6.9,73.61,7.82
2023-10-11,Jumla,29.27,82.18,0.02,10.16,15.76,6.86,78.93,8.31
2023-10-12,Jumla,29.27,82.18,0.0,10.65,16.89,6.84,72.24,7.9
2023-10-13,Jumla,29.27,82.18,0.0,10.24,16.72,5.29,75.28,7.92
2023-10-14,Jumla,29.27,82.18,0.0,9.71,14.94,6.47,78.09,8.02
2023-10-15,Jumla,29.27,82.18,0.34,9.44,15.26,5.11,75.3,7.52
2023-10-16,Jumla,29.27,82.18,3.71,8.68,14.17,3.9,75.93,7.12
2023-10-17,Jumla,29.27,82.18,1.25,6.41,11.72,2.65,76.01,6.13
2023-10-18,Jumla,29.27,82.18,0.05,6.83,12.35,2.66,71.46,5.99
2023-10-19,Jumla,29.27,82.18,0.0,6.48,13.37,1.7,71.52,5.75
2023-10-20,Jumla,29.27,82.18,0.0,6.29,13.64,0.72,68.44,5.32
2023-10-21,Jumla,29.27,82.18,0.0,7.05,13.8,1.89,70.03,5.9
2023-10-22,Jumla,29.27,82.18,0.0,7.31,14.27,2.16,74.47,6.33
2023-10-23,Jumla,29.27,82.18,0.56,6.22,13.07,0.72,75.98,6.03
2023-10-24,Jumla,29.27,82.18,0.19,6.34,13.34,0.27,69.32,5.49
2023-10-25,Jumla,29.27,82.18,0.61,6.99,12.89,2.33,70.26,5.95
2023-10-26,Jumla,29.27,82.18,0.0,7.14,13.23,2.04,72.19,6.18
2023-10-27,Jumla,29.27,82.18,0.0,7.82,13.75,3.42,76.26,6.9
2023-10-28,Jumla,29.27,82.18,0.0,7.93,13.85,3.81,72.94,6.63
2023-10-29,Jumla,29.27,82.18,0.0,7.99,14.35,3.7,73.14,6.7
2023-10-30,Jumla,29.27,82.18,0.0,7.77,15.27,2.7,67.08,5.88
2023-10-31,Jumla,29.27,82.18,0.0,8.06,14.73,2.96,67.53,6.11
2023-11-01,Jumla,29.27,82.18,0.0,8.41,15.8,2.49,64.01,5.71
2023-11-02,Jumla,29.27,82.18,0.0,7.53,15.05,2.29,60.6,5.24
2023-11-03,Jumla,29.27,82.18,0.0,6.57,13.42,2.07,60.38,4.95
2023-11-04,Jumla,29.27,82.18,0.0,5.42,12.57,0.42,65.78,4.85
2023-11-05,Jumla,29.27,82.18,0.0,7.07,13.83,2.69,60.48,5.17
2023-11-06,Jumla,29.27,82.18,0.0,6.86,12.9,3.18,73.06,6.04
2023-11-07,Jumla,29.27,82.18,0.0,6.45,13.27,2.1,68.36,5.4
2023-11-08,Jumla,29.27,82.18,0.0,6.17,13.11,1.84,68.87,5.44
2023-11-09,Jumla,29.27,82.18,0.02,5.78,12.47,1.09,72.4,5.64
2023-11-10,Jumla,29.27,82.18,0.05,5.72,11.89,0.94,70.52,5.31
2023-11-11,Jumla,29.27,82.18,0.57,4.87,10.25,1.15,73.68,5.42
2023-11-12,Jumla,29.27,82.18,0.0,6.75,15.09,1.05,61.12,4.98
2023-11-13,Jumla,29.27,82.18,0.0,7.0,13.91,2.74,72.08,6.16
2023-11-14,Jumla,29.27,82.18,0.0,7.16,13.9,2.47,70.57,5.99
2023-11-15,Jumla,29.27,82.18,0.0,7.78,14.57,3.48,72.8,6.32
2023-11-16,Jumla,29.27,82.18,0.0,7.23,14.57,1.73,63.41,5.24
2023-11-17,Jumla,29.27,82.18,0.0,6.93,14.25,1.6,61.41,5.09
2023-11-18,Jumla,29.27,82.18,0.0,7.05,14.2,1.57,60.54,5.21
2023-11-19,Jumla,29.27,82.18,0.0,7.48,14.08,3.27,64.32,5.68
2023-11-20,Jumla,29.27,82.18,0.0,6.92,14.4,1.94,63.58,5.24
2023-11-21,Jumla,29.27,82.18,0.0,5.36,13.47,-1.47,59.78,4.28
2023-11-22,Jumla,29.27,82.18,0.0,6.65,16.04,-0.13,55.89,4.51
2023-11-23,Jumla,29.27,82.18,0.0,7.28,13.47,2.89,58.12,5.02
2023-11-24,Jumla,29.27,82.18,0.0,5.39,11.91,1.41,71.44,5.3
2023-11-25,Jumla,29.27,82.18,0.0,5.61,13.49,-0.52,60.96,4.68
2023-11-26,Jumla,29.27,82.18,0.0,6.43,12.94,1.14,51.09,4.13
2023-11-27,Jumla,29.27,82.18,0.0,6.86,10.72,3.4,53.32,4.52
2023-11-28,Jumla,29.27,82.18,0.0,3.91,9.68,-0.2,68.56,4.65
2023-11-29,Jumla,29.27,82.18,0.01,4.44,11.54,-0.4,62.27,4.33
2023-11-30,Jumla,29.27,82.18,0.02,4.3,11.46,-0.6,57.73,3.96
2023-12-01,Jumla,29.27,82.18,0.0,4.29,9.89,-0.23,64.55,4.54
2023-12-02,Jumla,29.27,82.18,0.06,3.89,10.7,-1.61,61.46,3.98
2023-12-03,Jumla,29.27,82.18,1.58,3.75,11.05,-2.54,52.49,3.38
2023-12-04,Jumla,29.27,82.18,2.41,1.79,6.11,-1.04,80.98,4.96
2023-12-05,Jumla,29.27,82.18,0.07,2.52,8.32,-1.37,82.34,5.14
2023-12-06,Jumla,29.27,82.18,0.02,2.73,10.1,-3.34,58.4,3.51
2023-12-07,Jumla,29.27,82.18,0.03,2.85,10.3,-2.2,47.1,2.89
2023-12-08,Jumla,29.27,82.18,0.0,3.21,10.85,-2.52,52.55,3.43
2023-12-09,Jumla,29.27,82.18,0.0,2.37,9.32,-1.5,67.71,4.05
2023-12-10,Jumla,29.27,82.18,0.0,2.62,10.26,-2.14,55.64,3.37
2023-12-11,Jumla,29.27,82.18,0.41,2.66,9.86,-1.61,56.57,3.45
2023-12-12,Jumla,29.27,82.18,0.07,0.3,5.99,-3.51,70.07,3.6
2023-12-13,Jumla,29.27,82.18,0.0,0.17,7.18,-4.01,73.2,3.64
2023-12-14,Jumla,29.27,82.18,0.0,2.8,11.09,-2.9,54.76,3.34
2023-12-15,Jumla,29.27,82.18,0.0,6.16,14.02,1.62,36.55,2.88
2023-12-16,Jumla,29.27,82.18,0.0,4.55,12.52,-0.8,35.14,2.4
2023-12-17,Jumla,29.27,82.18,0.0,1.59,8.59,-2.89,46.45,2.55
2023-12-18,Jumla,29.27,82.18,0.0,0.98,8.73,-5.19,42.66,2.11
2023-12-19,Jumla,29.27,82.18,0.0,2.37,11.76,-5.39,30.53,1.77
2023-12-20,Jumla,29.27,82.18,0.0,4.77,14.83,-2.8,29.78,2.11
2023-12-21,Jumla,29.27,82.18,0.0,7.12,15.23,2.53,29.5,2.53
2023-12-22,Jumla,29.27,82.18,0.0,6.98,14.85,2.98,33.21,2.81
2023-12-23,Jumla,29.27,82.18,0.0,5.32,12.49,1.06,50.13,3.76
2023-12-24,Jumla,29.27,82.18,0.0,3.97,12.77,-1.53,58.5,3.76
2023-12-25,Jumla,29.27,82.18,0.0,5.44,12.51,1.61,44.4,3.35
2023-12-26,Jumla,29.27,82.18,0.0,5.53,13.63,0.46,38.55,2.93
2023-12-27,Jumla,29.27,82.18,0.0,4.69,12.46,0.42,41.6,2.92
2023-12-28,Jumla,29.27,82.18,0.0,4.16,13.54,-2.41,39.86,2.61
2023-12-29,Jumla,29.27,82.18,0.0,3.49,11.41,-2.39,36.17,2.37
2023-12-30,Jumla,29.27,82.18,0.0,2.97,10.47,-2.05,42.16,2.66
2023-12-31,Jumla,29.27,82.18,0.0,2.91,9.6,-1.34,44.13,2.76
2024-01-01,Jumla,29.27,82.18,0.0,1.73,9.33,-2.76,48.09,2.67
2024-01-02,Jumla,29.27,82.18,0.0,0.76,8.89,-4.85,44.74,2.25
2024-01-03,Jumla,29.27,82.18,0.0,0.72,7.69,-3.57,37.73,1.98
2024-01-04,Jumla,29.27,82.18,0.0,0.1,7.48,-4.05,34.43,1.7
2024-01-05,Jumla,29.27,82.18,0.0,0.2,7.74,-3.84,36.03,1.78
2024-01-06,Jumla,29.27,82.18,0.0,0.52,7.9,-4.41,41.63,2.18
2024-01-07,Jumla,29.27,82.18,0.0,1.03,8.26,-3.56,42.31,2.29
2024-01-08,Jumla,29.27,82.18,0.0,1.68,9.24,-2.39,39.46,2.23
2024-01-09,Jumla,29.27,82.18,0.0,1.15,6.84,-2.72,42.35,2.3
2024-01-10,Jumla,29.27,82.18,0.0,1.25,10.16,-5.72,41.69,2.16
2024-01-11,Jumla,29.27,82.18,0.0,3.03,11.7,-2.66,28.34,1.76
2024-01-12,Jumla,29.27,82.18,0.0,4.31,14.02,-3.01,25.66,1.72
2024-01-13,Jumla,29.27,82.18,0.0,5.47,13.7,0.55,29.1,2.2
2024-01-14,Jumla,29.27,82.18,0.0,3.9,12.7,-1.24,31.05,2.01
2024-01-15,Jumla,29.27,82.18,0.0,2.46,9.53,-2.36,44.86,2.63
2024-01-16,Jumla,29.27,82.18,0.0,0.64,7.49,-3.09,64.61,3.37
2024-01-17,Jumla,29.27,82.18,0.0,-0.4,5.6,-4.62,73.11,3.57
2024-01-18,Jumla,29.27,82.18,0.0,-0.51,6.85,-4.96,67.29,3.12
2024-01-19,Jumla,29.27,82.18,0.0,0.41,8.02,-3.84,58.26,2.95
2024-01-20,Jumla,29.27,82.18,0.0,0.03,6.88,-4.14,63.3,3.15
